Unused functions :

Strip   pad
   56     0 __t13NodeSwapArray1ZP11DynaPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[528]
   56     0 __t9SwapArray1ZP12IntersectDSG in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[527]
   56     0 __t9SwapArray1ZP13StaticPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[526]
   56     0 __t13NodeSwapArray1ZP15StaticEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[525]
   48     0 __9AAPlane3f in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[524]
   64     0 __as__13tUidUnalignedRC13tUidUnaligned in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[514]
   64     4 GetSectionName__18ScroobyFileHandler in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[512]
   64     4 GetSectionName__14P3DFileHandler in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[510]
   80     4 GetNumCurrentRequests__C14LoadingManager in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[508]
   48     4 GetRequestTail__C14LoadingManager in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[506]
   48     4 GetRequestHead__C14LoadingManager in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[505]
   56     4 __9IRefCount in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[499]
  112     0 __tf26IRadFileCompletionCallback in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[464]
   48     4 GetSubTreeSize__t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[407]
  248     4 __11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[406]
   72     4 __t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[405]
  328     4 _$_11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[404]
  104     4 _$_t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[403]
  272     4 __lexicographical_compare_3way__H2ZPCScZPCSc_X01X01X11X11_i in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[402]
  256     4 lexicographical_compare__H2ZPCScZPCSc_X01X01X11X11_b in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[401]
   64     0 GetSoundManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[380]
   64     0 GetGuiSystem__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[375]
   72     0 __Q218RadicalMathLibrary6Vectorfff in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[353]
   96     0 Epsilon__18RadicalMathLibraryfff in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[341]
   88     4 MagnitudeSqr__CQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[339]
   88     0 Sub__Q218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[338]
   64     0 GetTriggerVolumeTracker__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[253]
   64     0 Row__Q218RadicalMathLibrary6Matrixi in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[246]
   64     0 GetCoinManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[236]
   88     4 GetUID__C5tName in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[235]
   64     0 GetRenderManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[232]
   64     0 DegToRadian__18RadicalMathLibraryf in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[209]
   48     0 __Q218RadicalMathLibrary6Matrix in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[191]
   64     0 GetPCM__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[178]
   64     0 GetSuperCamManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[167]
   64     0 GetGameplayManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[123]
   64     0 GetGame__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[120]
   64     0 GetCheatInputSystem__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[118]
   48     0 __Q218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[98]
   64     0 GetMemoryCardManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[90]
   64     0 GetConsole__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[74]
  176     0 radFileOpen__FPP8IRadFilePCcb16radFileOpenFlags15radFilePriorityUii14radMemorySpace in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[57]
   88     0 __26IRadFileCompletionCallback in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[51]
   80     4 SetName__18FollowCamDataChunkPCc in D:\simpsonsrr2\game\build\ps2\Debug\allloadmanager.o[23]
  112     0 __tfQ216radLoadInventoryt8SafeCast1Z11tLightGroup in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[978]
  208     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z11tLightGroupP9IRefCount in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[976]
   96     0 __tfQ216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[963]
  112     0 __tfQ216radLoadInventoryt8SafeCast1Z7Locator in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[960]
   96     0 __tf9IRefCount in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[959]
  208     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z7LocatorP9IRefCount in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[957]
   88     0 __Q216radLoadInventoryt8SafeCast1Z11tLightGroup in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[954]
   56     4 __Q216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[952]
  176     0 Assign__H1Z9Character_13radLoadObjectRPX01PX01_v in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[948]
  576     4 find__H1Z11tLightGroup_3p3dP12tEntityStoreRC5tName_PX01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[939]
  104     4 __eq__CQ218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[933]
   88     0 __Q216radLoadInventoryt8SafeCast1Z7Locator in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[919]
   64     0 GetCardGallery__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[911]
   64     0 GetAvatarManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[907]
   64     0 GetGuiSystem__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[903]
  104     0 Clear__t9SwapArray1ZP11PathSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[889]
  104     0 Clear__t9SwapArray1ZP11RoadSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[888]
  104     0 Clear__t9SwapArray1ZP13TriggerVolume in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[887]
  104     0 Clear__t13NodeSwapArray1ZP13AnimEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[886]
  104     0 Clear__t13NodeSwapArray1ZP22AnimCollisionEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[885]
  104     0 Clear__t9SwapArray1ZP14FenceEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[884]
  104     0 Clear__t13NodeSwapArray1ZP11DynaPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[883]
  104     0 Clear__t9SwapArray1ZP12IntersectDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[882]
  104     0 Clear__t9SwapArray1ZP13StaticPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[881]
  104     0 Clear__t13NodeSwapArray1ZP15StaticEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[880]
  104     0 WakeUp__18TriggerEventActionf in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[854]
  104     4 _$_18TriggerEventAction in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[853]
  112     0 __tf18TriggerEventAction in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[852]
  104     4 Update__11DelayActionf in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[849]
  104     4 _$_11DelayAction in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[845]
  112     0 __tf11DelayAction in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[844]
  136     0 find__H1Z11tLightGroup_3p3dP12tEntityStorePCc_PX01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[413]
  576     4 find__H1Z7Locator_3p3dP12tEntityStoreRC5tName_PX01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[409]
   48     4 GetInventory__8tContext in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[408]
   48     4 GetActiveContext__9tPlatform in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[407]
  112     4 __15DialogEventData in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[398]
   64     0 GetTriggerVolumeTracker__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[387]
   64     0 GetCoinManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[383]
   64     0 GetPresentationManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[380]
  120     4 Clamp__H1Zf_18RadicalMathLibraryX01X01X01_X01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[378]
   48     4 Abs__H1Zf_18RadicalMathLibraryX01_X01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[374]
   88     0 Sub__Q218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[373]
   64     0 GetSoundManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[371]
  144     4 __pl__CQ218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[362]
   48     0 __Q218RadicalMathLibrary6Matrix in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[356]
   96     0 __apl__Q218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[354]
   96     0 _$_9AAPlane3f in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[347]
  104     4 _$_t13NodeSwapArray1ZP15StaticEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[346]
  104     4 _$_t9SwapArray1ZP13StaticPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[345]
  104     4 _$_t9SwapArray1ZP12IntersectDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[344]
  104     4 _$_t13NodeSwapArray1ZP11DynaPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[343]
  104     4 _$_t9SwapArray1ZP14FenceEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[342]
  104     4 _$_t13NodeSwapArray1ZP22AnimCollisionEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[341]
  104     4 _$_t13NodeSwapArray1ZP13AnimEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[340]
  104     4 _$_t9SwapArray1ZP13TriggerVolume in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[339]
  104     4 _$_t9SwapArray1ZP11RoadSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[338]
  104     4 _$_t9SwapArray1ZP11PathSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[337]
   56     0 __t9SwapArray1ZP11PathSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[334]
   56     0 __t9SwapArray1ZP11RoadSegment in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[333]
   56     0 __t9SwapArray1ZP13TriggerVolume in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[332]
   56     0 __t13NodeSwapArray1ZP13AnimEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[331]
   56     0 __t13NodeSwapArray1ZP22AnimCollisionEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[330]
   56     0 __t9SwapArray1ZP14FenceEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[329]
   56     0 __t13NodeSwapArray1ZP11DynaPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[328]
   56     0 __t9SwapArray1ZP12IntersectDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[327]
   56     0 __t9SwapArray1ZP13StaticPhysDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[326]
   56     0 __t13NodeSwapArray1ZP15StaticEntityDSG in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[325]
   48     0 __9AAPlane3f in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[324]
   88     0 __6Action in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[318]
   72     0 __Q218RadicalMathLibrary6Vectorfff in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[308]
   72     4 Sqrt__18RadicalMathLibraryf in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[307]
   72     4 Scale__Q218RadicalMathLibrary6Vectorf in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[306]
   88     0 DotProduct__CQ218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[304]
   88     4 __10pddiColouriiii in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[292]
   48     4 GetSubTreeSize__t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[242]
  248     4 __11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[241]
   72     4 __t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[240]
  328     4 _$_11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[238]
  104     4 _$_t17ContiguousBinNode1Z11SpatialNode in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[237]
  272     4 __lexicographical_compare_3way__H2ZPCScZPCSc_X01X01X11X11_i in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[236]
  256     4 lexicographical_compare__H2ZPCScZPCSc_X01X01X11X11_b in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[235]
  184     0 find__H1Z7Locator_3p3dG13tUidUnaligned_PX01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[232]
   64     0 GetSuperCamManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[220]
  104     0 __11DelayActionf in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[219]
   64     0 GetLoadingManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[213]
  112     4 find__H1Z11tLightGroup_3p3dPCc_PX01 in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[199]
   80     4 __opUl__13tUidUnaligned in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[165]
  120     4 radMakeKey32__FPCcUi in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[164]
   64     0 GetInteriorManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[157]
   64     0 GetRenderManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[148]
   64     0 GetCharacterManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[144]
   88     4 GetUID__C5tName in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[141]
  128     4 NormalizeSafe__Q218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[133]
   64     0 Row__Q218RadicalMathLibrary6Matrixi in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[132]
  120     0 __18TriggerEventAction9EventEnumPv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[129]
   32     4 OnMissionRestart__15InteriorManager in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[111]
   64     0 GetConsole__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[86]
   64     0 GetEventManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[84]
  120     4 Magnitude__CQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[80]
  144     4 __mi__CQ218RadicalMathLibrary6VectorRCQ218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[79]
   64     0 GetGameplayManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[77]
   64     0 GetSparkleManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[62]
  104     0 Pop__12tMatrixStack in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[60]
  104     0 Push__12tMatrixStack in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[57]
   64     0 GetCharacterSheetManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[54]
   72     0 Set__Q218RadicalMathLibrary6Vectorfff in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[34]
   64     0 __as__13tUidUnalignedRC13tUidUnaligned in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[33]
   88     0 __13tUidUnalignedUl in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[32]
   48     0 __Q218RadicalMathLibrary6Vector in D:\simpsonsrr2\game\build\ps2\Debug\allinteriors.o[29]
   72     0 GetCurMultitapStatus__C12InputManageri in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[279]
   48     4 GetName__C12InputManager in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[275]
   80     4 IsWheel__14UserController in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[273]
   48     4 GetPlayerIndex__C14UserController in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[267]
   40     4 SetPlayerIndex__14UserControlleri in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[266]
  112     0 __tf11tRefCounted in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[257]
   96     0 __tf15GameDataHandler in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[253]
  272     4 __lexicographical_compare_3way__H2ZPCScZPCSc_X01X01X11X11_i in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[223]
  256     4 lexicographical_compare__H2ZPCScZPCSc_X01X01X11X11_b in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[222]
   40     0 SetWheelEffect__12RumbleEffectP25IRadControllerOutputPoint in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[221]
  224     4 radDbgWatchAddFloat__FPfPCcT1PFPv_vPvffb in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[194]
  296     4 GetInputValueRT__C14UserControllerUi in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[178]
  112     4 radDbgWatchDelete__FPv in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[165]
  232     0 radDbgWatchAddUnsignedInt__FPUiPCcT1PFPv_vPvUiUib in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[163]
  192     4 radDbgWatchAddBoolean__FPbPCcT1PFPv_vPvb in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[162]
  160     4 radDbgWatchAddFunction__FPCcPFPv_vPvT0 in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[159]
   64     0 __as__13tUidUnalignedRC13tUidUnaligned in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[156]
   88     0 __13tUidUnalignedUl in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[155]
   72     4 Fabs__18RadicalMathLibraryf in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[152]
  112     0 Sign__H1Zf_18RadicalMathLibraryX01_X01 in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[151]
   96     0 Epsilon__18RadicalMathLibraryfff in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[150]
   64     0 GetInputManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[131]
  144     4 GetPhysicalIndex__C6Mapperi in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[129]
   72     0 SetValue__6Buttonf in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[128]
   88     4 IsButtonUp__8MappableUi in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[122]
   48     4 GetControlMap__C8Mappable in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[119]
   48     0 SetControlMap__8MappableUi in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[118]
   64     4 GetValue__C6Button in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[109]
  104     0 _$_11tRefCounted in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[101]
   88     0 __11tRefCounted in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[97]
   64     0 GetGameDataManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[69]
   56     4 __15GameDataHandler in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[64]
   48     4 IsRumbleOn__C14UserController in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[47]
  128     4 IsRumbleOnForDevice__C12InputManageri in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[46]
   64     0 GetGame__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allinput.o[38]
   88     0 back__t6vector2Z11ContextEnumZt7s2alloc1Z11ContextEnum in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[102]
  272     4 __lexicographical_compare_3way__H2ZPCScZPCSc_X01X01X11X11_i in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[56]
  256     4 lexicographical_compare__H2ZPCScZPCSc_X01X01X11X11_b in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[55]
   64     0 GetGame__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[31]
   64     4 __ne__H1Z11ContextEnum_RCX01T0_b in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[28]
   80     0 top__t5stack2Z11ContextEnumZt6vector2Z11ContextEnumZt7s2alloc1Z11ContextEnum in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[21]
   80     0 size__Ct5stack2Z11ContextEnumZt6vector2Z11ContextEnumZt7s2alloc1Z11ContextEnum in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[19]
  224     4 PopContext__8GameFlow in D:\simpsonsrr2\game\build\ps2\Debug\allgameflow.o[18]
  272     4 __lexicographical_compare_3way__H2ZPCScZPCSc_X01X01X11X11_i in D:\simpsonsrr2\game\build\ps2\Debug\allevents.o[50]
  256     4 lexicographical_compare__H2ZPCScZPCSc_X01X01X11X11_b in D:\simpsonsrr2\game\build\ps2\Debug\allevents.o[49]
  112     4 radDbgWatchDelete__FPv in D:\simpsonsrr2\game\build\ps2\Debug\allevents.o[45]
  232     0 radDbgWatchAddUnsignedInt__FPUiPCcT1PFPv_vPvUiUib in D:\simpsonsrr2\game\build\ps2\Debug\allevents.o[44]
   64     0 GetEventManager__Fv in D:\simpsonsrr2\game\build\ps2\Debug\allevents.o[12]
   96     0 __tfQ216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\build\ps2\Debug\alldebug.o[414]
   96     0 __tf9IRefCount in D:\simpsonsrr2\game\build\ps2\Debug\alldebug.o[408]
   56     4 __Q216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\build\ps2\Debug\alldebug.o[404]
